"UID","parkName","panoramaID","panoramaDate","year","direction"
"0KgjSfOxMaeDG95ebHg96g","Woodland-Park","51BHOnRv1khSo8UN9BjW0Q","May 2017","2017",266
"0LtUpm_dCkjMOUPwczs30g","Hillcrest-Park","ndgqC-4nOyHKqN9Y9p4xaA","May 2017","2017",185
"0M5OesxPtOJupvMyOdt_Ww","Morton-Park","w41Tfwo4loKskEtWUS7iFA","May 2017","2017",144
"0NQkAQDBdqRuMQ5aNyUxsQ","Memorial-South-Park","WA1hPS7_vRbKVe0J8oVjQg","May 2017","2017",181
"0OLDFPv8_6IGf9nG9Ewr7g","Nelson-Park","iP2fo8b9fBKIhzRvNEeD5A","May 2017","2017",93
"0OY_30Br_c9ugjpSnU4tQw","Grimmett-Park","lXNHT7sD9tJV6vXCVdai7w","May 2017","2017",357
"0Q9TufF3vYt0HHTId79nxA","Strathcona-Park","ScPvFpkFDyrkiPuNrjoiOg","Jun 2017","2017",133
"0R5lNKVLD1zgNCZGK1NMdg","Woodland-Park","c2_dPV4xUUh119P2clj6EQ","May 2017","2017",271
"0SWf3e3IlpHhISWVdBlROQ","Emery-Barnes-Park","_GVfOicEf__3G1oyHXdudQ","May 2017","2017",28
"0SZp_bkaYLFW_inxdkVCJg","Fraserlands-Park","-UVggWCiBH_2TvZZWhMDdg","May 2017","2017",180
"0SZp_bkaYLFW_inxdkVCJg","Fraserlands-Park","iJDnjap2ybszM7ErDrZ9fg","Aug 2017","2017",180
"0Sc_mNF1lvOfNwd-Md_a_Q","Connaught-Park","Fq5RJShisYQhiGnDtJX99w","May 2017","2017",181
"0Sl15sTufQT2WDtxyVSIWg","Woodland-Park","L8mzsvrH6Dm1hPQDUCR1vw","Apr 2017","2017",278
"0Sl15sTufQT2WDtxyVSIWg","Woodland-Park","LHQvJ9fl3Rd_sge8v6LtDQ","Jun 2017","2017",278
"0V8LV-zglfdzxSXFooGYvQ","Grimmett-Park","QBGexVEW1VjEfSHjfpdhOg","May 2017","2017",332
"0WGxek3Vwq_FsdpQLHaFtQ","Foster-Park","Eu_Jy1tZ4_3EtCS59CAWPw","Aug 2017","2017",42
"0WaSKLaEzfEYLPRMNH4WAg","Connaught-Park","nP1-kyC4XTuUDnhopViJug","May 2017","2017",182
"0Wi6TK3pJR_iVhE_t8mEwA","Eburne-Park","gT1GnQlv2lPuSl5qVdNv0w","May 2017","2017",243
"0XLZFBtPlrCD3LIbV0Nsaw","Earles-Park","tZqXvVieGZdqCuhT6gU1tg","May 2017","2017",52
"0XYWvIVE-WVN8lT9y0oR1w","Mount-Pleasant-Park","hD6Oa8lQtlwh7J_7G9diiA","Jun 2017","2017",2
"0Yh5IDQZnN_NLeWaMcfamw","Grimmett-Park","UAbV4iuyVsn5vEJY1_r9kg","Jun 2017","2017",359
"0YlosJqnhrG_a24r4dW7SQ","Earles-Park","TavEwhrvMJRW90ddEC6X-g","May 2017","2017",88
"0Z1ya6p3X0rsGbLsBFK5Ew","John-Hendry-Park","PEyKBHM9RBF0PRpHDpPW4Q","May 2017","2017",180
"0ZROATqbNUkNnV89xp4HhA","Granville-Park","S8QCMvpT2grmhF7E6qvkIg","May 2017","2017",91
"0ZtG1f2tNremXR3WdJ36eA","Mount-Pleasant-Park","_xRNTc_1S9Mm-WTIvKcApw","May 2017","2017",360
"0_jl508no2N89W4TyDITQg","Granville-Park","0llMThO86kxo2pgGy2t8HQ","May 2017","2017",1
"0b9MEHkk1mlviahspZ01Rw","Eburne-Park","L4OSB_ROtx8SUkDQs6Ljvw","Jun 2017","2017",245
"0b9MEHkk1mlviahspZ01Rw","Eburne-Park","f5MnL8CRnvO3gmNDQmmqZw","Sep 2017","2017",245
"0djLOnddDChh7nw_kq5xPQ","Winona-Park","yh6UcykaNCCnE1MbIk8szA","May 2017","2017",347
"0eHtBTcAqh5dLXgDrRFUuA","Woodland-Park","VfrD4nExgo2QsmZQdut13g","May 2017","2017",184
"0ea6O3YXVblK_0LdJQ4RZA","Connaught-Park","X3tQReU03aNeZCi0hLkLsg","May 2017","2017",272
"0esKntImpSyXWKEKtz_yDg","Emery-Barnes-Park","dadfb6ErUAzGItT9caNL_g","May 2017","2017",263
"0fOwnWUcv20Ib4cNYLH16Q","Kaslo-Park","w41xulB4HdD1SEwjjXxeYw","May 2017","2017",180
"0fQSl1FhwZw2RqJv3ZAcFg","Hillcrest-Park","KcleUhELVYRoXhCl_w3oLQ","Jun 2017","2017",321
"0fQSl1FhwZw2RqJv3ZAcFg","Hillcrest-Park","WM6T5Fq1HCxKxn2SAGcGXw","May 2017","2017",321
"0g6BgB4F9FnPWkZ1yWPKGg","Nelson-Park","mWDsskDmkWUsKeQV6Nqd1A","May 2017","2017",321
"0gDS4FcJs4oVjWjI3ZxH6g","Nelson-Park","L_DMmkHhpysB2JF1W_aZuA","Apr 2017","2017",251
"0h5e6WhXxTPysI4EqYjruA","Eburne-Park","JqFFhqP-lMwZKQmEh5Wsrg","Jun 2017","2017",91
"0hNosVF5vVZTzmjFpViiXg","Winona-Park","a4KZ8gIXeB4BqzhtRUw8Cg","May 2017","2017",338
"0hfigPrW4dJ-DZlQ5QZc0w","Mount-Pleasant-Park","esxKAhlyCgqCL7CnLFUjVA","Jun 2017","2017",281
"0hlpBaK03ncRJrKvNQ4ewQ","Hillcrest-Park","VYx_sAQSQO8G4wqmGp4Stw","May 2017","2017",210
"0iON-YwD5vMbxBf4bgIhWA","Fraserlands-Park","II6lK6HGMgtSVZoxjSLyNw","May 2017","2017",264
"0iON-YwD5vMbxBf4bgIhWA","Fraserlands-Park","uKH2m0DkuxcY7JxDBmiqiA","Aug 2017","2017",264
"0iupuYbdA6DWgSRmTeCOtw","Grimmett-Park","TM4cVByYI15dEFI5OH6PCw","May 2017","2017",171
"0iupuYbdA6DWgSRmTeCOtw","Grimmett-Park","cGBNJVzm4i5GqtcoyTJDng","Jun 2017","2017",171
"0j3JI8huhph5nEiCKdc3Og","John-Hendry-Park","0TwPOg9_r5pyn0DZ3FyTiA","Jun 2017","2017",271
"0jYLbDdq_7Pz5qiWBJiN_w","Granville-Park","c-wMBmgh3u745DewtJ4E2g","May 2017","2017",107
"0klSLdpbdNQn_cYmi2PpqQ","Nelson-Park","A9ZEI2FvNCYDiw5fodWbtg","Jun 2017","2017",99
"0l-RLQ7p1foso3Tz6NYp2g","David-Lam-Park","sXmOq9YNntey5BF-0XhlAg","May 2017","2017",135
"0l-RLQ7p1foso3Tz6NYp2g","Emery-Barnes-Park","u3Exw97RukSBARyz6eq4IQ","May 2017","2017",135
"0lawxy0sdCmsyj4rOAoRJw","Memorial-South-Park","qWr6AMeQHWv10pQ6QN2-SQ","May 2017","2017",294
"0nAC-aqyeuboE3NFU0gCGA","Emery-Barnes-Park","n7wRLCg6WPZjAtWjApEcOQ","Jun 2017","2017",39
"0nAHXbZMzQAFmTd_JHP0qg","Foster-Park","Q0xTOhL8wDLyWoUBxWGNbA","Aug 2017","2017",179
"0nAHXbZMzQAFmTd_JHP0qg","Foster-Park","_Pd75CqZTZdBJKGAJ57eRg","Jun 2017","2017",179
"0nmp594faxZCm1oHKwmC3Q","David-Lam-Park","NxMJPs7YaA4VwLGVUDkrYg","Jun 2017","2017",299
"0oBYa-w6s3dRBRxXjCjGlw","Hillcrest-Park","8PKN_Ce5m7XYwgJPtlpONA","Jun 2017","2017",184
"0oIiN1oP0-MUqTrolyFCJg","Foster-Park","HfdHxJBygYHAV6bgvGg8AQ","Aug 2017","2017",305
"0oLBciyV73VWOVKnaZ6jiw","Adanac-Park","Q3do8ndEq6eAESYx96kG2g","Aug 2017","2017",270
"0ogmIt-Uib5T9rIV_CTWMQ","Connaught-Park","pAMnDzb3tPQHFRTDU-UmAA","May 2017","2017",84
"0olXKUOQSlRY43j6-U_IxA","Nelson-Park","h4du63p38or7xU95EQlYxg","May 2017","2017",117
"0otb7w-Ig3mh_xx0gswIzg","Foster-Park","IKElhzzV0qbKYWvaUOpSHw","Aug 2017","2017",301
"0q8LRA-Jc3LTtpXRIuo3uA","Bobolink-Park","7q1Umkx7_NcyDP2NGqBpxw","May 2017","2017",198
"0qw6wcgxw9aaFHU1AoeuMQ","Connaught-Park","C6vPGH7rgwXyOJrvYfVJMA","May 2017","2017",288
"0rBRI-EYn7gWrqK6QHNTjg","Winona-Park","RuPFMg3P0T6RSh7WFONsog","May 2017","2017",337
"0sf4gTwBfzm3fZDtjFqszg","Grimmett-Park","1ExDlt4NnKCKItKL7hM81g","Jun 2017","2017",290
"0slOqLu1TI-xK8Z98k2S_Q","Foster-Park","_tb98BG80TBxOJJ8-bPIjw","Jun 2017","2017",293
"0slOqLu1TI-xK8Z98k2S_Q","Foster-Park","ep3fWOo3J4wtjneyz2yGcw","Aug 2017","2017",293
"0tX9SB8jo0ssFx0lmdXeyg","Connaught-Park","omj62EQw4QepmTKSfb_wyQ","May 2017","2017",299
"0tXhNn0J9j6MklLNfcGxGw","Emery-Barnes-Park","qnhAwyvxpVzepEHcPc0gjw","Jun 2017","2017",273
"0tXhNn0J9j6MklLNfcGxGw","David-Lam-Park","qnhAwyvxpVzepEHcPc0gjw","Jun 2017","2017",273
"0toc-eiefrS9HxI2d78eXw","Hillcrest-Park","mTdECXuIgCyLNCzI7nDxNQ","May 2017","2017",182
"0uKkumX3xh8Erw-b2Hhejw","Woodland-Park","7oeteHZWDM9ol4ROkFWDAg","Jun 2017","2017",273
"0uSaHH9L9ZyArQsVp98R-Q","Woodland-Park","hXsSFPLijNi__B4LlVX3IA","May 2017","2017",4
"0uulvQ01cDuC9pZ9WMb8lw","Connaught-Park","aJwCULwvUMDpqjUSlDC2Zg","Jun 2017","2017",269
"0vEg5NgQI0TpWOhESg1npw","Quilchena-Park","-AKxLYK-YtT6R1mQT-3H4g","May 2017","2017",7
"0vNFKWwv-0OU2NuZlrulSQ","Emery-Barnes-Park","JlrtmlfRfpFdId7vG6uFNQ","Jun 2017","2017",314
"0wXe6ene0sAIZXK2uVib_g","Connaught-Park","rUxDNrE8FhDLoiCgbyTI-Q","Jun 2017","2017",76
"0wdCw0Hq8rA8SsTRqhezgA","Foster-Park","g_J9J_CMKN7QnOk8FI5OFw","Aug 2017","2017",90
"0xVGmqUk9qLKK4rDPJgFdA","Quilchena-Park","_keviRdvP3HTVUYZkLTq_w","May 2017","2017",199
"0xc28SQ-e2TqeN7kweOb9A","Memorial-South-Park","jQQ9H3Gam58RLVuNoiVnzQ","May 2017","2017",182
"0y1k1aSdc6IHl7XolsSAQA","Connaught-Park","25ZlHgLmhttZQzYMRoX1kw","Jun 2017","2017",97
"0yckXvm22r0AMG-6BJ61Tg","Hillcrest-Park","0xEKkCBfMttF9Rqvv4dn-A","Jun 2017","2017",61
"0ymdaiTbZeNpieIPpTe8cA","John-Hendry-Park","5h0R4rzA9bw6elm3WP1P_Q","May 2017","2017",181
"0yzr8RSp51LokHTeZ-kHZw","Foster-Park","bqYJtdqz4-oBaw0HUoMc3Q","Aug 2017","2017",267
"0z4T4--TYI6YybWNAAfhxA","John-Hendry-Park","rWXWlHk3Ob8Gnj-tQg2tzg","May 2017","2017",281
"0zqRlC22QpvQKGMF9W82eg","David-Lam-Park","9n2oH5V4XftfAZF1Z9dHxg","Jun 2017","2017",314
"1-QAM4QAkLROy6D0fXo-sw","Memorial-South-Park","1-QAM4QAkLROy6D0fXo-sw","May 2017","2017",272
"1-nCUZYqB5bj9acuksnMog","Hillcrest-Park","rjRIBr6O2pjzPHyDTK1JHA","Jun 2017","2017",6
"10ASz6xkaRI_fmEJZ1CzEQ","John-Hendry-Park","lsPTpVyVesKR-LB03hzAgw","May 2017","2017",359
"11N5mTT0V1k0Q1Jr6wJ5Kg","Hillcrest-Park","HGWht0vgRjTrElNWeLDN9g","May 2017","2017",232
"122QQeCUGh8049rxsQ1eLg","Strathcona-Park","TuQegOYYeJNVZ7fXp3QTTQ","May 2017","2017",181
"13JVHx5pUZ5en6TdkaHvWQ","Woodland-Park","X-GO8ca8u5IQzi_y77fSVQ","May 2017","2017",342
"14HRf5a1NkMPVyZyc2Ir1Q","Quilchena-Park","6Cz9bXlwOuPA28lxEDt2Lg","Jun 2017","2017",92
"14pfg3OTL73UpBrRrSK6FQ","Nelson-Park","DyNxilnWxBzvK3lZryeJvA","May 2017","2017",251
"14uXwGwvoRHhxdueLZhyrA","Connaught-Park","9OCZm6FmNqnEEfDaolFNeA","May 2017","2017",299
"14z8b4T_5kwaawVv8Ed-og","Nelson-Park","USdeixNymIDBGw4KxQKN1A","Apr 2017","2017",317
"15-sDY8yT0OWSsfIdznIeA","Fraserlands-Park","xJNktoHoLmUcDqvpJUDTNA","May 2017","2017",115
"16DCWRYs7JQXOS-xI-yAiQ","Nelson-Park","Q6FdqcCZsy2D3tG4Ogb_Cg","Apr 2017","2017",315
"16y8sqzeP5Nw0zrOtSi_PA","John-Hendry-Park","oQj_gAcnNA02S3bWKOWgww","May 2017","2017",93
"17-6sDYgh2z6Yi8J-2VYXw","Strathcona-Park","xQENCvweDzDzp9x-zOW5ZA","Jun 2017","2017",181
"176uushQH0qc1Ifk0S7L6g","Nelson-Park","5mxR0ZsKNqNO8wZzjRGbTw","May 2017","2017",327
"17ZiQdX0oQV5OiQlcP0cJA","Strathcona-Park","9Em_4hEc9owul7XJXI5PUw","May 2017","2017",199
"17l5LJYYN7AtrhGTVtpbLA","Grimmett-Park","RmLAeezcEkYZIWwOt7pcEw","May 2017","2017",272
"17l5LJYYN7AtrhGTVtpbLA","Mount-Pleasant-Park","RmLAeezcEkYZIWwOt7pcEw","May 2017","2017",272
"19iDiesDh3klMKM8t06Z0g","Grimmett-Park","hTrCrr5bzmTbuo8twA0KGQ","May 2017","2017",357
"19iDiesDh3klMKM8t06Z0g","Mount-Pleasant-Park","hTrCrr5bzmTbuo8twA0KGQ","May 2017","2017",357
"19oQ9K3y94hM7fnJTnhUAw","Woodland-Park","DyDeh2lMK-yVrO2IgzzpDA","Jun 2017","2017",337
"1ACNHn85jLHziZyk1QGc8w","Granville-Park","eWsCst8262HSPGZmXM7_8A","May 2017","2017",292
"1AHUI6p-AiyG0k6H0M9j_Q","David-Lam-Park","mmi4bDrJxy5u6iy2ZqgmbQ","May 2017","2017",314
"1ARP4y7zvipDLQ25mizhWw","John-Hendry-Park","jHLH0IpGTrqbY0oPZrXwXQ","Jun 2017","2017",300
"1AWxtOVwJqS0j1sqYr9Pcg","Nelson-Park","v28BvNLJ8DD6B07jj0Xp8Q","May 2017","2017",313
"1Ac9Qzo24GtDnM-0D6bQdg","Nelson-Park","3O9JN34hUGUcnVp4o1NaWw","May 2017","2017",229
"1AgysL7hA4xOpsx6tiPJOg","Hillcrest-Park","xhxWivmDPHYNwHxcp2ONNg","May 2017","2017",200
"1B09-G8XPnC3z-5jC-PqDg","Foster-Park","vY7h0NnTboYks-pActBC5g","Aug 2017","2017",187
"1CadGmuJPXZHl9Xdhzrolg","John-Hendry-Park","yYAKH1Zr0LUNzbhCWHkFog","May 2017","2017",0
"1D5kbiTCwjqKuOi_VyjP1w","Memorial-South-Park","QGixmTly-nPEPgK3r1pjgw","May 2017","2017",271
"1DPxQNjRmUROAJ4EZn3UtA","Morton-Park","34U34RU76ojoEyzg_ob0hw","Jun 2017","2017",45
"1DPxQNjRmUROAJ4EZn3UtA","Morton-Park","Pf17Tu2horyc8c26UFfjkQ","May 2017","2017",45
"1DQlW6jp2_L_tp4zBFP1ZQ","David-Lam-Park","lDgO5NYFfzS4JTQ0ZUu6xg","Jun 2017","2017",316
"1D_vFGBXUZ4QCPrjAlDbTQ","Adanac-Park","xWethV0F8yKGY8EzuGQQWw","Aug 2017","2017",93
"1Dn4cXDTOs0U1lHGwDABWw","Hillcrest-Park","ZdoEXMTJiPI7lUFiud1URw","May 2017","2017",281
"1Dp0yribasH9gzuj878mKw","Winona-Park","B7U735n7HwNMmdffp552hg","Jun 2017","2017",166
"1FG2l5djieos2o652yVCHg","Granville-Park","kvgnbnS3E7ONWgyRK9vs-A","May 2017","2017",2
"1FMg7NLLa7_sp5GG1QprDQ","Nelson-Park","DlK_EXIgFJpi0hM1RCJpgg","May 2017","2017",204
"1GLWDQRw7g2fSnbtEUWizg","Memorial-South-Park","tMwl77eDbA7SXhGKpuQJOA","May 2017","2017",294
"1GQfqljdECn_J6HWJGmYBw","Nelson-Park","OsKoD3pRqDGDG8C1z0WqEw","May 2017","2017",350
"1GeNue-uO2uO5G2DJmRk0w","Adanac-Park","dUuRVw4XO_rJfJW620JDOw","Aug 2017","2017",270
"1GqFBlzWn9O6nzbU-svgeg","Foster-Park","FghcitDIkKaijMMZ29MreA","Aug 2017","2017",272
"1GqFBlzWn9O6nzbU-svgeg","Foster-Park","_5_-5gN6zp4J7B2CY9WgEQ","Jun 2017","2017",272
"1GwmWxxxgMHyQA0svsiojQ","Woodland-Park","2tZ7KP0ygLlCKDhoIFGCdA","May 2017","2017",265
"1Ha2zSx1puWSIDpoaOySyA","Woodland-Park","vnWH1EGJCysdOEF7nefAvQ","May 2017","2017",2
"1Hk4efE2-haiES9igx7DQw","Connaught-Park","zbAuI0djJHk4Et_8nmaRhw","May 2017","2017",247
"1I2UIP-z3n3nxcnwPttEbw","Connaught-Park","JzoyxBzIxbWSQME1upT46Q","May 2017","2017",182
"1IMJJRQinaslTIGFTOlssA","Nelson-Park","_hhkQT0YMx41xW3ki6OcjQ","Apr 2017","2017",315
"1I_hTHPgp4wzx_uqfZ5I9w","Nelson-Park","fymWZvdEWDGjc7DTMfALRA","May 2017","2017",359
"1Ix6_lbi5zbJMx1Up-U7NA","Grimmett-Park","BPx141l0PJ8vD-4MupOK8g","Jun 2017","2017",346
"1J7oHrhxSLWIvz_HehdZkA","Foster-Park","70TcXQ5UJr9cB3bxNsLKjw","Aug 2017","2017",154
"1J980L7ZTzU5AASsu5338w","John-Hendry-Park","Z-RanuP47fSqwq75t_7z4Q","May 2017","2017",281
"1JrkSiY3WEORGtC994KFeA","Emery-Barnes-Park","e17E10m3je0EgULOfai0_A","Jun 2017","2017",116
"1KYTREUgXa1LuW-8DVOalw","Emery-Barnes-Park","O7A7tp4V7Qj_LfNnw0UJMw","May 2017","2017",282
"1LOLGLGKvSGFvDXRSbIJ8A","Connaught-Park","0jeyvrkjixxq7zly8k3CQw","May 2017","2017",291
"1Lj82d4-LvgJgTucUZWfYQ","Strathcona-Park","U1WiYbpvmhh75DNw3M8lKQ","May 2017","2017",278
"1LpDJwEy6ipGadtsxj10_g","Emery-Barnes-Park","nVapYwp-1h-55rlHpwXM9Q","May 2017","2017",315
"1LraZyQs6rdaxqB0Hs7aig","Morton-Park","pUXlvCLDSEAYMMSEOCvBVA","Jun 2017","2017",45
"1MD3Fz07DQEdbQTSPHbm5Q","John-Hendry-Park","I6RKU6QIrw4Z-t_bfqgUBw","May 2017","2017",109
"1NSjqsLrQwJBoVTVXzKKiw","Emery-Barnes-Park","SXJ3ld4CQKQibV8wXmofiQ","May 2017","2017",34
"1O6A-Ye8RI5EnUuyk67NtQ","Hillcrest-Park","WxPmXytAxDrSmZVgVqC7cg","May 2017","2017",210
"1OKefswuXG53hDTo01Acyw","Foster-Park","3w2B1LjKuFfiyfV73rlMSA","Aug 2017","2017",198
"1OW2fbPXrfAbAxbOdQP_yw","Memorial-South-Park","jNmvocLPkwi6_LSCAunAsA","May 2017","2017",271
"1PAtXe3ld-UBl0uZ-pclDA","Woodland-Park","LQcWo70rbp8L0p6gkvAACg","Jun 2017","2017",334
"1PCaASlEpgxilELHEYsXaA","Quilchena-Park","siExfwBNwZW4NDLyO1lS9Q","May 2017","2017",234
"1PgAT-48b0_35IEtv78M5w","Hillcrest-Park","h0L6ZKXh5ihOqbZUlA2I6Q","May 2017","2017",340
"1Psubb1rb-CW4V2-Zn-rKA","Earles-Park","HWsi8fWylxIhMr1VBglkaw","May 2017","2017",287
"1QfU2BhceVw9igiv_C6F4w","Grimmett-Park","8q8ra2xuwXCDuIbg2pVmqg","Jun 2017","2017",188
"1RzrtsGAZIl8u1vdVnQOTA","Strathcona-Park","sgdT8TUtP19KANriSk9MFg","May 2017","2017",289
"1SlDzRmwBmtjJKTjwr3M4Q","David-Lam-Park","CyED6BEg56rGHNyeROk5eA","Jun 2017","2017",314
"1TmEkSZPLjxivdLdRfQCQg","Connaught-Park","cHkZ0YxkN1CmsqmhTGSlBw","May 2017","2017",288
"1Txj70C4DxuehEvm9R4MkQ","Memorial-South-Park","DW5ViXrlVMVkTm-hgLWZ0A","May 2017","2017",91
"1U7uPBPuKmVyg3onou9zkQ","Strathcona-Park","gJ3Do_ejko_L_2A6GhyJDw","May 2017","2017",199
"1WOh9GZ8oZT-tasFdBdL8g","Emery-Barnes-Park","vLpJiAHjKwFD4N84Ay48nw","Jun 2017","2017",76
"1WS_hBONL9k2HjEL14TkJg","Connaught-Park","-A34PsWpZnQxLfXhBIo7-g","May 2017","2017",284
"1XDOh5lVmjLWcdA_wGs6GA","Nelson-Park","4zDhDr8iiXMs3t3FHVM-vA","Apr 2017","2017",195
"1XZ2-5KM36Vl49a_y6G5hA","Connaught-Park","h9kt-NhfE2sabDdQNWulwQ","May 2017","2017",296
"1XatoRjUT3WjVbtypuW14w","Memorial-South-Park","0ErEjQmlVaX-r95v3WZs1w","May 2017","2017",181
"1Y3V2buwnV5_HBy4rl-b0w","David-Lam-Park","OLn7CdNg6Qg0K2afv_oSCQ","May 2017","2017",295
"1Y3V2buwnV5_HBy4rl-b0w","Emery-Barnes-Park","OLn7CdNg6Qg0K2afv_oSCQ","May 2017","2017",295
"1Yzn61uhL6yd1_SzLeQ97Q","Mount-Pleasant-Park","vxw3J4bADQG-MMoiP5xRdA","Jun 2017","2017",272
"1ZV-gvk8UyvkC_dQFxKV4A","Adanac-Park","xSw7PVShJjmtg0iP3FCfCA","Aug 2017","2017",270
"1Zv2TMkMe8yZabRz_WHliw","Foster-Park","Md5MftrWJtYmYKxNWULhxA","Aug 2017","2017",306
"1a65mgsGSp2OPaGekQSkUQ","Eburne-Park","NdkBWyapt4mkq9pxuB5lQw","Jun 2017","2017",240
"1aJWfD6hjo_2HrFkWqoQlg","Strathcona-Park","Z7re8upnrl3-1VWnGupbpA","May 2017","2017",206
"1aQ8z2niiw5LglnOgF1frw","Hillcrest-Park","7w0yOGK_DpALj_FLP9VZ9w","May 2017","2017",316
"1aR64ja4GxGxrL16SgXsEA","Memorial-South-Park","qm71hIhYz2DCcERmxzBWXw","May 2017","2017",192
"1aeQC8NnUt2NJfA2gTZOTg","Nelson-Park","4ijBJK0xiBNw2_DX5JcVOw","Apr 2017","2017",93
"1apuoRVMqS5V8cx3SlQY3w","Foster-Park","upQolW4vrnLBdeNbqIAYLA","Aug 2017","2017",295
"1bG5HdZvenTPNL61PzlTxA","Eburne-Park","3Kfi3l04QjHxcE9kUbP15Q","Jun 2017","2017",82
"1bMf97jAstHAcgJx0X0ewQ","Eburne-Park","ijUHdsSSWYOhjGGoYP1vfA","May 2017","2017",91
"1bad0CRXttgue5xqG26U4w","Hillcrest-Park","171qa6GHjOdHAtmxHiyOSg","May 2017","2017",281
"1blkJQSw5LgoCxqZfy9J3w","Winona-Park","xCHf1g6v4nJ98xiJtg5iVg","May 2017","2017",320
"1d2p7GZsNpW0IiwZJHF0bw","Woodland-Park","CIAt607VXUAgt1hqpHa7-w","May 2017","2017",284
"1dC1M2u248HOQWO40xfwIQ","Woodland-Park","8sbEBYwE0D_Ui6hoFODOHA","May 2017","2017",271
"1dntvxHBonHVZJRRj7bRBA","Strathcona-Park","uRwtOylMtUeF1R0H7RzB6A","May 2017","2017",284
"1eLDTQAbRbhEdYjFqScRxQ","Memorial-South-Park","PR_g4iXzlPsY_H6q9A_-Fg","May 2017","2017",275
"1eZlvP4_PX8FZHxqON4VgA","Connaught-Park","PQtqA4Ix5O3gwgy534ZWiA","Jun 2017","2017",1
"1fFNWJtCpLjRGwN1mTRoGQ","Nelson-Park","BueumdggMon4rfDVxsMGWg","May 2017","2017",327
"1f_nY-N4zENN71ECxrtzqA","Mount-Pleasant-Park","O37JgQLVuYOlFJ9Joi_dUQ","May 2017","2017",343
"1feX8h-c9ETOavD883rn4A","Memorial-South-Park","1feX8h-c9ETOavD883rn4A","May 2017","2017",16
"1g0Wd24Lq9Me1Kyw-syb0Q","Strathcona-Park","rbmksWhHV91E9VAb4g4pRQ","Jun 2017","2017",332
"1gJgCf22hkX8ec8I-50tnQ","Bobolink-Park","xzNuc3UL2VB2FwQODDWQ0g","May 2017","2017",333
"1gUiuG3P4jMJgLPpUbas_Q","David-Lam-Park","D0KsP69RjhysM0XrSLLgLw","May 2017","2017",69
"1gau968poIsFk_ARhqMc4w","Memorial-South-Park","Sqxg3dSJ2MV9ejqpLPXIGg","May 2017","2017",5
"1gqD-EFxEeWUFVEEyB15eg","Morton-Park","1WgP2LMAws7JcDKKD33_iw","Jun 2017","2017",45
"1h-sQgIOdgW6PMLfgb2X3w","Grimmett-Park","1yEOdQK87-fABrqBZnwxrw","May 2017","2017",99
"1hBWI9IYXSVbzs0-C3XByw","John-Hendry-Park","RPW9bfbkYnuQlS-Z261wiA","May 2017","2017",315
"1hBWI9IYXSVbzs0-C3XByw","John-Hendry-Park","yWT3hs_ErdROsl2FuPdskg","Jun 2017","2017",315
"1hHAgBcN_yU654KW8c77Cw","Emery-Barnes-Park","Dr536py3ghuuGSDcXb-LKQ","May 2017","2017",224
"1hPBuwd2vKora3YbTBLjpQ","David-Lam-Park","myXTwJzUZHvX7sYeOvRJYA","May 2017","2017",316
"1hPBuwd2vKora3YbTBLjpQ","Emery-Barnes-Park","myXTwJzUZHvX7sYeOvRJYA","May 2017","2017",316
"1hg6WUTHZG-mj34b6zJt8A","Morton-Park","RovJX_JYUv1J68KjzFSPtQ","Jun 2017","2017",225
"1i6w9EXpu7Vh6mEN5_0T9g","Memorial-South-Park","mscTa-cmBdNAI2SNCxClXg","May 2017","2017",272
"1iYVWzWCblEGgBknjfUt5w","McCleery-Park","P1H7vBxvyYrse93B_OPsFQ","May 2017","2017",91
"1ial4xYOPhx5b3Lf-_xJXQ","Quilchena-Park","yJ9lVti112UJeMGFUHjsvw","May 2017","2017",264
"1j30UznzsSzevbHdQIoRLA","Nelson-Park","fg8lpkVLHieLXApyKQn8ew","Apr 2017","2017",304
"1j8XwmzVa_lR9bPTVr7uSg","Morton-Park","0b2DvJ0k7rlzujM077WbMg","Apr 2017","2017",115
"1j9mK4QTAsHmgRc36XcVvg","Woodland-Park","masSNHGGO55GMZQl3YIraQ","Jun 2017","2017",112
"1j9mK4QTAsHmgRc36XcVvg","Woodland-Park","nqpDrrW5jXJkLcyrjgK0fQ","Apr 2017","2017",112
"1jWwNBQ8Tp9LiD4qkolKZQ","Nelson-Park","YlH9ZKD_E5ZH7yRnmmzwyA","May 2017","2017",117
"1jezKmKvH3yeOlPMjZwbag","Eburne-Park","lOTHnYs1WWnvpy7Hiwu4TQ","May 2017","2017",271
"1jwOB2nJ0F9p_xxCggTWCA","Woodland-Park","kKl93X6xr_X34hX3Gv_39w","Jun 2017","2017",181
"1k7sfYptsep7KzH-TM8ryQ","Connaught-Park","IOD7ptuOIsw5D5ZpmbvMEQ","May 2017","2017",182
"1kbmn2s0V9Vo3bHzpgbULw","Quilchena-Park","I6iZZVWB_NxwLk8Fk7FvPQ","May 2017","2017",345
"1khgNe9p3lleWEQZisET_w","Morton-Park","E67aKzALKYM9W2AkMYxAjg","Apr 2017","2017",45
"1l7o2rL7CItrPZBIK8QALw","Grimmett-Park","8Sz78_On7y77zFU0tLqeTQ","Jun 2017","2017",91
"1lNguxXyp57ZGXu2pzkwPw","Morton-Park","YAU9Czwc0j1byPojTTR32Q","May 2017","2017",315
